id,username,partei,video_description,voice_to_text,gpt_topic,topic_clean
7470218972462419222,langricarda,Grüne,"Zukunft? Fehlanzeige! Zumindest beim Wahlkampf von Olaf Scholz und Friedrich Merz. Ich will, dass wir endlich mal wieder über Bildung, Klimaschutz, Integration, Familien und Frauen sprechen. Und über die Themen, die euch im Alltag umtreiben.  Stattdessen geht es zum Beispiel beim #TVDuell nur noch darum, wer am krassesten abschiebt. Aber indem man der AfD hinterher rennt, schwächt man sie nicht, man stärkt sie. Und man schafft auch nicht mehr Sicherheit. ","kein einziges Wort zu Klimaschutz, kein einziges Wort zu Bildung, kein einziges Wort zu Integration, kein einziges Wort zu Familien, kein einziges Wort zu Frauen, ist ne kurze Zusammenfassung des Duells zwischen Olaf Scholz und Friedrich Merz am Sonntag. zukunftsthemen haben einfach gar keine Rolle gespielt, ganz im Gegenteil. das war ehrlich gesagt der Gipfel der zukunftsverweigerung. das, was wir dort gesehen haben, das war wieder die alte große Koalition, Stillstand, aussitzen von Problemen, nicht nach vorne schauen, das ist nicht das Beste, was Deutschland zu bieten hat. auch Menschen sind doch in diesem Duell zu gut wie nicht vorgekommen. vielleicht noch als Steuerzahler, Flüchtlinge oder Soldaten, aber wo waren all die Themen, die euch in eurem Alltag umtreiben? von den unbezahlbaren mieten zu der Frage, wie man die Pflege der Eltern oder Schwiegereltern organisieren soll. ich will, dass wir in Deutschland endlich wieder über zukunftsthemen reden, was sie stattdessen erlebt haben. ne halbe Stunde lang ging es nur darum, wer am allermeisten abschieben will. ich finde ehrlich gesagt, wie wir gerade sehen, dass sicherheitsdebatten, die absolut notwendig sind, gerade nach Aschaffenburg immer wieder auf migrationsreduziert werden, extrem gefährlich. denn zum einen fallen dabei relevante sicherheitsfragen, wie zum Beispiel der Ausstattung der Polizei, die viel zu viele Überstunden hat, einfach hinten runter. und zum anderen übernehmen immer mehr Parteien eine grundpremisse, und zwar, Migration ist die Mutter aller Probleme. doch wenn ich in der Gesellschaft das als Voraussetzung sehe, dann werden die Menschen diejenigen wählen, die am stärksten gegen Migration. vorgehen und nicht diejenigen, die das zwar auch behaupten, aber dann sagen, wir machen's n bisschen rechtsstaatlicher, n bisschen weniger weitergehende, n bisschen weniger schlimm, als es die anderen tun. manche denken, glaub ich, in unserem Land, es gibt rechtsextreme, weil es zu viel Migrations gibt und deshalb müssen wir gegen diese Migrations vorgehen. doch in dem versuch, das zu tun, geben sie genau das Preis, was sie eigentlich gegen die rechtsextreme verteidigen wollen, Rechtsstaatlichkeit Freiheit und Europa. das bringt uns nicht weiter. wir müssen einen Land arbeiten, in dem alle Menschen sicher sind, und zwar wirklich alle. denn wer die Thesen der AfD übernimmt, wer der AfD hinterher rennt, der macht sie nicht schwächer, sondern der stärkt sie und der sorgt auch nicht für mehr Sicherheit.
","Thema: Wahlkampf

Wahlkampf",[]
7474651845063920918,langricarda,Grüne,Kommt gut durch den Abend! ,,Wahlkampf.,[]
7457203958616952066,leckert_,Grüne,"🚄 Von Berlin ins Wahlkreisgeschehen 🏡 💼 Das Büro schließt nun erstmal hinter mir – jetzt bin ich draußen bei euch, um zuzuhören, mitzureden und gemeinsam zu gestalten. #ImEinsatzFürEuch #VorOrt #Freising #Pfaffenhofen #Schrobenhausen ",,"Wahlkampf.

Wahlkampf

(Note",[]
7468715854344113430,leckert_,Grüne,"⁉ Im Bundestagsplenum, aber nicht in Berlin – sondern in Bonn ⁉ 👉 Ich bin hier auf dem Forschungskongress zum Thema Bevölkerungsschutz, um mich über Lösungen für die Krisen unserer Zeit auszutauschen. 🚨 Denn gerade in meinem Wahlkreis haben die letzten Hochwasserereignisse gezeigt, wie wichtig es ist, schnellere und bessere Antworten zu finden. #ImEinsatzFürEuch #Bevölkerungsschutz #BBKKongress","ich steh mitten im bundestagspräsenz, aber nich in Berlin, sondern in Bonn. es sieht alles Aus wie in Berlin, aber ich bin in Bonn beim forschungskongress des bbks, um Informationen einzuholen, um zu debattieren, wie können wir uns schützen vor Katastrophen, vor den Herausforderungen unserer Zeit? und denn gerade Mein Wahlkreis schrubbenhausen bei ebenhausen, allershausen zeigen, wir müssen dringend besser werden. deswegen hab ich mich insbesondere zum Thema Hochwasser informiert, hier auf dem bevölkerungsschutzkongress.
",Wahlkampf.,[]
7464524646235278625,leckert_,Grüne,"Die Karten haben gesprochen, du solltest auf sie hören... 🔮 #ImEinsatzFürEuch #Kartenlegen #Pokemon @gj_bayern","am 23.februar ist Bundestagswahl. ich weiß noch nicht was ich wählen soll. ich frag mal meine Pokmon Karte. also Artenschutz find ich gut, ist n bisschen spezifisch aber okay äh erneuerbare Energien find ich auch richtig gut. Gas und Kohleausstieg aber gut. das ist gut. echten Einsatz für Klimaschutz und räumt auch noch die Fossil Lobby Aus dem Weg. deshalb am 23.februar Leon eckertwell.
",Wahlkampf.,[]
7458340479550164246,lime_green_leni,Grüne,"✨@Robert Habeck überholt Merz und Scholz. Klar ist: Wer Robert will, muss GRÜN wählen. 💚",,Wahlkampf.,[]
7457228845347835158,lime_green_leni,Grüne,,,Wahlkampf.,[]
7461222323710987543,lime_green_leni,Grüne,Nach dem Haustürwahlkampf mit Tee versorgt werden 🥹.,,Wahlkampf.,[]
7465842113159302402,lime_green_leni,Grüne,,,Wahlkampf.,[]
7467240596013616386,lime_green_leni,Grüne,Gemeinsam für eine starke Demokratie! ,,Wahlkampf.,[]
7466919118164331798,lime_green_leni,Grüne,"Danke an alle, die Hunderttausenden, die im ganzen Land heute auf der Straße waren, um ein Zeichen gegen die Normalisierung der rassistischen, antisemitischen, queerfeindlichen, ableistische #noafd zu setzen 💖👏✨!  Leider konnte ich krankheitsbedingt nicht dabei sein, aber diese Bilder machen mich froh💖!",,"Hashtags: #noafd
Wahlkampf",[]
7466870525151743255,lime_green_leni,Grüne,Neujahresempfang war toll 😍 Musik von Musicfox ,,Wahlkampf,[]
7466129472165514518,lime_green_leni,Grüne,,,Wahlkampf.,[]
7473052769847479574,lime_green_leni,Grüne,Lieber grün wählen 💚,,Thema: Wahlkampf,[]
7472729241533173014,lime_green_leni,Grüne,Wie ich junge Wähler*innen mit Flyern locke. ,,"Wahlkampf.

Wahlkampf

(Note",[]
7471316489883159830,lime_green_leni,Grüne,🌹Augen auf bei der Wahl.  #frauengegenmerz ,"und wie war's? oh Mein Gott Mama, er ist so toll. er ist so. er ist so schlau. einfach. er hat Mir zum Beispiel erklärt, dass man Frauen mit koten ja eigentlich gar keinen Gefallen tut. so, weil dann gibt's ja fehlbesetzungen und. und wenn man gut genug ist, dann setzt man sich eh durch. und. und dass es eigentlich voll normal ist, wenn man als Mann n anderen äh. Respekt beansprucht, weil die halt einfach n anderes Selbstbewusstsein haben. oh und. und er meinte auch, dass es voll okay ist, wenn Leute schwul sind, solange sie sich halt von ihm fernhalten. ja, das hat er auch noch erklärt, weil ich hoffe er meldet sich, wir sehen und verdrängen tut alles nur 1 Trottel.
","Thema: Wahlkampf

Wahlkampf

",[]
7471188408937827606,lime_green_leni,Grüne,"Ja, es ist einfacher in Abschottungsdiskurse zu verfallen, billig Angst, Wut und Feindbilder zu bedienen, als endlich wirklich relevante Fragen zu klären.  ",,Wahlkampf.,[]
7473925400813505814,lime_green_leni,Grüne,Mein Beitrag zur Fastnacht in Franken ✨,,Wahlkampf.,[]
7456774798245416214,maikaussendorf,Grüne,Los geht's! #TeamRobert ,,Wahlkampf.,[]
7463403555936849174,maikaussendorf,Grüne,"Wenn du... 🏡 im Rheinisch-Bergischen Kreis wohnst  🌻 eine Politik für Klima, soziale Gerechtigkeit und eine zukunftsfähige Wirtschaft willst und 💚 eine Politik der Zuversicht und des Miteinanders statt Hetze und Spalterei, ... dann hast du am bei der Bundestagswahl am 23. Februar zwei Stimmen, um genau das zu tun! 🗳 #TeamHabeck #Habeck #DieGrünen #Bundestagwahl #Wahl #RheinischBergischerKreis #BergischGladbach #Odenthal #Burscheid #Kürten #Overath #Rösrath #Leichlingen #Wermelskirchen #GrünWählen #habeck4kanzler",,"Thema: Wahlkampf

Wahlkampf

",[]
7470530301257698582,maikaussendorf,Grüne,"Hallo, ich bin Maik – euer Bundestagskandidat für den Rheinisch-Bergischen Kreis und für die Bundestagswahl am 23. Februar auch wieder euer Direktkandidat! Seit drei Jahren darf ich als euer Bundestagsabgeordneter im Wirtschafts- und Digitalausschuss mitgestalten. Wir haben viel erreicht, aber es gibt noch viel zu tun! Ich will weiter für eine sichere, wirtschaftsstarke und nachhaltige Zukunft kämpfen. Das habe ich in den nächsten vier Jahren vor: 💻 Digitalisierung für alle: Glasfaser & Mobilfunk in jede Region bringen, Verwaltung modernisieren & Open Source fördern – für digitale Souveränität und weniger Bürokratie. 📈 Nachhaltige Wirtschaft stärken: Unternehmen dabei unterstützen, in Klimaschutz & Innovation zu investieren, Fachkräftemangel bekämpfen & regionale Betriebe fördern. 🔋 Energie & Klimaschutz: Erneuerbare Energien weiter ausbauen, Stromnetze modernisieren & unsere Energieversorgung unabhängig, sicher und bezahlbar machen. 🚆 Bessere Mobilität: Mehr Bahn & ÖPNV im ländlichen Raum, klimafreundliche Alternativen stärken & unser Schienennetz ausbauen. Dafür will ich weiter im Bundestag kämpfen. Deswegen bitte ich am 23. Februar erneut um euer Vertrauen. Ihr wollt mich persönlich kennenlernen? Dann meldet euch gerne und ladet mich an euren Küchentisch ein! 💚 #RheinischBergischerKreis #BTW25 #DieGrünen #Bundestagswahl #TeamHabeck #TeamRobert",,"Wahlkampf

Wahlkampf

(Note:",[]
7473423111006866710,maikaussendorf,Grüne,"Wer nicht Scholz oder Merz will, muss Grün wählen! #TeamRobert ","Fritze März erzählt gern tünenkram. ich verbitte Mir das ja, aber er redet ständig über Respekt. wo er sich so verhält, ist aber das ist doch. die Bürger werden sich ihren Heim darauf machen. wer nicht will, dass die einzige Alternative, die Deutschland bei der Wahl hat, Olaf Scholz oder Friedrich März ist, der muss jetzt Die Grünen wählen.
","Wahlkampf

Wahlkampf

(Note:",[]
7459652956258929953,matthias.gastel,Grüne,"Noch 40 Tage bis zur Wahl! Die Entscheidung rückt näher. Ich kandidiere im Wahlkreis #Nürtingen und werbe dafür, überall #Grün zu wählen. Dafür gibt es viele gute Gründe: Wir haben die Leistungen für #Familien deutlich verbessert, mit der Änderung des Wahlrechts für eine Verkleinerung des Bundestags gesorgt und die erneuerbaren Energien erheblich ausgebaut. Erstmals wird erheblich mehr in die #Schiene als in Straßen investiert. Wir sanieren unsere #Infrastruktur und korrigieren damit Versäumnisse früherer Regierungen. Auf diese Erfolge wollen wir aufbauen und unser Land ökologischer und sozialer machen. Wir wollen weiter in unsere Infrastruktur investieren. Wir verteidigen unsere #Demokratie und unseren #Rechtsstaat gegen Populisten und Extremisten sowie Manipulationsversuche aus #Russland. Mit Robert Habeck haben wir einen im Regierungsgeschäft erfahrenen, authentischen Spitzenkandidaten, der seine Politik gut erklärt. Ich selbst werde in den nächsten Wochen ebenso (wie auch nach den Wahlen) an vielen Orten präsent und ansprechbar sein. Also: #Grüne wählen! #BTW25 #Klimaschutz #Habeck",und 30383940 Tage bis zur Bundestagswahl grünwellen.,"Wahlkampf

Wahlkampf



W",[]
7470924487454821655,matthias.gastel,Grüne,In meinem Wahlkreis #Nürtingen suche ich häufig aktiv den Dialog mit Bürgerinnen & Bürgern. Ich nehme Anregungen auf und antworte auf die Fragen der Leute. Hier ging es unter anderem um die #Bahn zwischen #Stuttgart und #Tübingen. Viele weitere Themen wie die #Wirtschaftspolitik kamen zur Sprache. #Politik #Bundestag #Grüne,"ja, an der Anstrengung liegt's net genau. ich bin der zugversteher, der weichensteller genau. wünsche Ihnen 1 schönes Wochenende, danke. nächste Woche ist übrigens der wene Hermann, der landesverkehrsminister hier in nuttingen und wir sprechen explizit über diese Bahnstrecke hier zwischen Stuttgart in der ähm, sehgras Spinnerei. als grüne versuchen wir halt auch Wirtschaft und soziale Gerechtigkeit und die Umweltfragen alles zusammenzubringen, weil wir sind ne Partei als vollsortimenter. ja, das heißt nicht nicht 1 Interesse alleine, sondern wir versuchen die Interessen zusammenzubringen und ich glaub das ist schon auch entscheidend, weil gibt dann diese 4 oder 5 oder 6 Prozent Parteien, die dann halt sagen, wir interessieren uns nur für das oder nur für das ähm und ähm, bei uns ist halt alle natürlich ist die Ökologie steht im Mittelpunkt, aber genauso auch muss wieder mehr zum trage kommen. und gerade hier zwischen Stuttgart und typingen und damit auch in nürtingen haben wir leider ziemlich viele Verspätungen, weil die Infrastruktur in keinem guten Zustand ist. aber wir haben die investitionsmittel bundesweit fast verdoppelt. aber ich interessier mich auch für wirtschaftsthemen. ja, ich war ja vor meiner bundestagszeit selbstständig unterwegs. ah ja, okay, gut.
","Themenbereich: Wahlkampf

Wahlkampf",[]
7462102875557088534,max_lks,Grüne,"Der heutige Tag wird Folgen haben und uns vor schwierige Herausforderungen stellen – Donald Trump wurde erneut als US Präsident vereidigt. Ein Resultat des Scheiterns der Demokraten in den USA. Sie haben es nicht geschafft, die Mehrheit der Amerikaner*innen in ihrer schwierigen sozialen Lage abzuholen - ihnen Lösungen aufzuzeigen. Wir wollen es anders machen! In diesem Wahlkampf gehen wir an die Haustüren und Küchentische und holen uns verlorenes Vertrauen zurück.","ich komm noch einmal zurück zur US Wahl und was mich sehr umtreibt, ist immer noch die Frage, die ja auch öffentlich viel gestellt wird, wie kann das eigentlich passieren, dass so jemand wie Donald Trump zum US Präsidenten gewählt wurde? das wurde jetzt auch Nancy pelosi gefragt äh, eine der der langjährigsten demokratischen Politikerinnen. und sie ist da gefragt worden, hat das vielleicht was mit dem Mangel an Politik für die Arbeiterklasse und für soziale Gerechtigkeit der Demokraten zu tun? da hat sie gesagt, nein, auf gar keinen Fall hätte das etwas damit zu tun. die Politik für die untere Mitte in Amerika kämmen nur von den Demokraten. aber was sie Aus meiner Sicht nicht versteht, ist, dass die Demokraten es nicht geschafft haben, Menschen in prekären Lebensverhältnissen oder auch Menschen, die sich einfach abgehängt fühlen, unabhängig davon, OB sie es wirklich sind oder nicht, emotional anzusprechen und zu erreichen. und das war Aus meiner Sicht einer der Hauptgründe auch dafür, dass Camilla Harris nicht in der Lage war, eine Mehrheit zu bekommen. es ist natürlich dramatisch und die Antwort von Nancy pelosi zeigt, warum die Demokraten diese Wahl so krachend verloren haben.
","Thema: Wahlkampf

Wahlkampf

",[]
7470207319511551254,max_lks,Grüne,"Schon Breifwahl beantragt? Dieses Jahr musst du schnell sein! Wie du in Bochum schon jetzt wählen kannst, erfährst du über den Link in der Bio.","briefall ist Unsinn, natürlich nur n Scherz. briefall macht Sinn, besonders wenn die Unterlagen schon bei dir zu Hause sind, denn die Zeit dieses Jahr ist besonders knapp. bei uns im Bochum lohnen sich deine beiden Stimmen für Die Grünen, deine Erststimme für mich in unserer Hochburg und deine Zweitstimme für die Landesliste der grünen gegen 1 Milliarden Grab des Autobahn ausbaus, für moderne Mobilität, für höhere Löhne und für den Schutz der doppelten Staatsbürgerschaft. dafür bitte ich um dein Vertrauen Max. wählen heißt März quälen.
","Wahlkampf.

Wahlkampf

(Note",[]
7473781694068313366,max_lks,Grüne,Damit einer weiter schuld hat: An diesem Sonntag mit der Erststimme Max und der Zweitstimme GRÜN.,,Wahlkampf.,[]
7458345968317025558,michaelsacher.mdb,Grüne,"Tolle Umfragewerte, Plakate hängen und gute Laune - eine gute Mischung! 🌻💚 #wahlkampf #merz #habeck #teamrobert #scholz ","kann ja vielleicht noch mal. ich weiß nicht OB alle heute schon die aktuellen Umfragewerte gesehen haben. wir sind jetzt zum 1. mal vor der SPD und Harley und Mert sind gleich auf als kanzlerkandidieren. Scholz ist hinter alles Weidel zurückgefallen. also insofern ist dieses Kanzler Duell immer mehr ne Fahrt und kann so eigentlich nicht bleiben. aber das tolle ist wirklich. also wir sind jetzt grad bei 15 Prozent und der ist von dem bei 14. das ist wie unsere fraktionspitze. man sagt nur 1 zwischenwert. aber trotzdem schön sich es anzuschauen.
","Thema: Wahlkampf

Wahlkampf

",[]
7457225392282193174,michaelsacher.mdb,Grüne,Let’s go! #wahlkampf #teamrobert #kanzlerera ,,Wahlkampf,[]
7461731007889181974,michaelsacher.mdb,Grüne,Welche Plakate hängen - oder hingen! - schon an euren Wänden? #Unna #KreisUnna #Bundestag #Wahlkampf #GrueneImBundestag #SacheronTour #MichaelSacher #Bundestagswahl2025 #Buendnis90DieGruenen #Politik #Klimaschutz #ZukunftGestalten #Demokratie #Gemeinsam #Nachhaltigkeit #habeck2025#habeckforkanzler #teamrobert #teamhabeck #kanzlerera #roberthabeck #grünwählen #zuversicht ,"welches Plakat hing als Teenager an deiner Wand und warum, darüber möchte ich nicht sprechen. ha, es waren irgendwelche Musikbands, wo ich mich heute glaub ich dann eher noch nicht für schäme. glaub ich nicht, aber die ich jetzt heute nicht mehr unbedingt aufhängen würde. ich bin Michael sacham Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den Kreis unter 1.
","Thema: Wahlkampf

Wahlkampf

",[]
7460944332774804758,michaelsacher.mdb,Grüne,Wart ihr schonmal bei Michael in der Buchhandlung in #Unna ? 📖,,Wahlkampf,[]
7459450217008614678,michaelsacher.mdb,Grüne,Was hat euer Interesse an Politik geweckt? #Unna #KreisUnna #Bundestag #Wahlkampf #GrueneImBundestag #SacheronTour #MichaelSacher #Bundestagswahl2025 #Buendnis90DieGruenen #Politik #Klimaschutz #ZukunftGestalten #Demokratie #Gemeinsam #Nachhaltigkeit #habeck2025#habeckforkanzler #teamrobert #teamhabeck #kanzlerera #roberthabeck #grünwählen #zuversicht ,"was hat dein Interesse für Politik geweckt? das war eigentlich weiß ich, wenn man sagt das war immer da, klingt das glaub ich komisch ähm also das 1. was ich gemacht hab, da war ich noch Schüler in Dortmund. ich bin in Dortmund geboren und aufgewachsen. da gab es eine Initiative, die platanen an der B 1, die damals gefällt werden sollten für einen Ausbau der B 1 äh zu schützen und zu retten. dort war ich aktiv mit dabei, junger Mensch sozusagen mit eingestiegen und dann immer wieder mal das 1. oder andere und dann tatsächlich auch der Einstieg in die grüne Partei und in die Kommunalpolitik war eine Bürgerinitiative in Una ähm wo es darum ging 1 oder 2 alte Willen zu erhalten und die sind auch nicht mehr da. das war nicht von Erfolg gekrönt und das sind jetzt, sie sind dort wo die Senioren Residenz unter massener Straße steht. das war so der Einstieg in die Kommunalpolitik. es hatte halt immer diesen anknüpfungspunkt konkret vor Ort, da ist etwas und dann irgendwann auch zu realisieren. meckern allein nützt nix und zählt auch nichts, sondern man muss dann auch wirklich was machen, ne was erreichen will. ich bin Michael Sacher Buchhändler und seit 1/2 Jahren Bundestagsabgeordneter und direktkandidat für den kreisunder 1.
","Thema: Wahlkampf

Wahlkampf

",[]
